"","KLP","DESCR","PROCYEAR","PROCMTH","REG","DESTCTRY","POD","VAL","NETWT","SITC","DESTCTRY_L","POD_LABEL","HSCODE","PROVINSI"
"6603","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"11","Eropa Barat","IT","IDCGK",1350,30,"07111","ITALY","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6604","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"11","Eropa Barat","NL","IDBLW",529357.37,100800,"07111","NETHERLANDS","BELAWAN","09011110","12 SUMATERA UTARA"
"6605","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"11","Eropa Barat","NL","IDCGK",2,1,"07111","NETHERLANDS","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6606","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"11","Eropa Barat","PT","IDBLW",109967,19200,"07111","PORTUGAL","BELAWAN","09011110","12 SUMATERA UTARA"
"6607","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Amerika Utara","CA","IDBLW",806529.98,134400,"07111","CANADA","BELAWAN","09011110","12 SUMATERA UTARA"
"6608","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Amerika Utara","US","IDBLW",13067237.632,2346060,"07111","UNITED STATES","BELAWAN","09011110","12 SUMATERA UTARA"
"6609","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Amerika Utara","US","IDCGK",1206.995,122,"07111","UNITED STATES","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6610","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Barat","JO","IDBLW",40500,4800,"07111","JORDAN","BELAWAN","09011110","12 SUMATERA UTARA"
"6611","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Selatan dan Tenggara","MY","IDBLW",397535.722,115620,"07111","MALAYSIA","BELAWAN","09011110","12 SUMATERA UTARA"
"6612","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Selatan dan Tenggara","MY","IDCGK",2226.037,150,"07111","MALAYSIA","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6613","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Selatan dan Tenggara","VN","IDBLW",46632,27840,"07111","VIET NAM","BELAWAN","09011110","12 SUMATERA UTARA"
"6614","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","CN","IDBLW",1364023.66,261000,"07111","CHINA","BELAWAN","09011110","12 SUMATERA UTARA"
"6615","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","CN","IDCGK",31.105,11.5,"07111","CHINA","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6616","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","HK","IDBLW",12900,3000,"07111","HONG KONG","BELAWAN","09011110","12 SUMATERA UTARA"
"6617","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","HK","IDCGK",525,10,"07111","HONG KONG","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6618","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","JP","IDBLW",1093738.32,184030,"07111","JAPAN","BELAWAN","09011110","12 SUMATERA UTARA"
"6619","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","KR","IDBLW",1195308,211600,"07111","KOREA, REPUBLIC OF","BELAWAN","09011110","12 SUMATERA UTARA"
"6620","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Timur","TW","IDBLW",579120,115440,"07111","TAIWAN","BELAWAN","09011110","12 SUMATERA UTARA"
"6621","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Australia & Oceania","AU","IDBLW",329797,57600,"07111","AUSTRALIA","BELAWAN","09011110","12 SUMATERA UTARA"
"6622","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Australia & Oceania","NZ","IDBLW",188064,38400,"07111","NEW ZEALAND","BELAWAN","09011110","12 SUMATERA UTARA"
"6623","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","BE","IDBLW",1019709.46,204300,"07111","BELGIUM","BELAWAN","09011110","12 SUMATERA UTARA"
"6624","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","DE","IDBLW",774765.893,204000,"07111","GERMANY, FED. REP. OF","BELAWAN","09011110","12 SUMATERA UTARA"
"6625","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","DE","IDCGK",11215,173.5,"07111","GERMANY, FED. REP. OF","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6626","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","ES","IDCGK",12220,160,"07111","SPAIN","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6627","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","GB","IDBLW",1075689.6,191360,"07111","UNITED KINGDOM","BELAWAN","09011110","12 SUMATERA UTARA"
"6628","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","GB","IDCGK",900,20,"07111","UNITED KINGDOM","SOEKARNO-HATTA (U)","09011110","12 SUMATERA UTARA"
"6629","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","IE","IDBLW",226080,38400,"07111","IRELAND","BELAWAN","09011110","12 SUMATERA UTARA"
"6630","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Barat","NL","IDBLW",211560,58200,"07111","NETHERLANDS","BELAWAN","09011110","12 SUMATERA UTARA"
"6631","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"01","Asia Timur","KR","IDCGK",607,10,"07111","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6632","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"01","Eropa Barat","CH","IDCGK",10,2,"07111","SWITZERLAND","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6633","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"02","Amerika Utara","US","IDCGK",2,0.5,"07111","UNITED STATES","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6634","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"04","Amerika Utara","US","IDCGK",7,2.5,"07111","UNITED STATES","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6635","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"04","Australia & Oceania","AU","IDCGK",8,2.5,"07111","AUSTRALIA","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6636","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"05","Amerika Utara","US","IDCGK",3,2,"07111","UNITED STATES","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6637","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"06","Amerika Utara","US","IDCGK",2,1,"07111","UNITED STATES","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6638","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"08","Asia Selatan dan Tenggara","SG","IDCGK",1137.5,100,"07111","SINGAPORE","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6639","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"09","Asia Selatan dan Tenggara","TH","IDCGK",1503,360,"07111","THAILAND","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6640","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"10","Asia Timur","KR","IDCGK",336,120,"07111","KOREA, REPUBLIC OF","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6641","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Asia Selatan dan Tenggara","SG","IDBLW",3595,100,"07111","SINGAPORE","BELAWAN","09011190","12 SUMATERA UTARA"
"6642","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"12","Eropa Timur","CZ","IDCGK",875,15,"07111","CZECH REPUBLIC","SOEKARNO-HATTA (U)","09011190","12 SUMATERA UTARA"
"6643","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"07","Asia Selatan dan Tenggara","SG","IDCGK",1,0.5,"07112","SINGAPORE","SOEKARNO-HATTA (U)","09011210","12 SUMATERA UTARA"
"6644","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"08","Asia Timur","JP","IDCGK",46,3,"07112","JAPAN","SOEKARNO-HATTA (U)","09011210","12 SUMATERA UTARA"
"6645","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"01","Amerika Utara","US","IDCGK",341.85,15.12,"07120","UNITED STATES","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6646","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"02","Amerika Utara","US","IDCGK",670.65,29.68,"07120","UNITED STATES","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6647","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"03","Asia Selatan dan Tenggara","MY","IDTJB",4788.105,240,"07120","MALAYSIA","TANJUNG BALAI ASAHAN","09012110","12 SUMATERA UTARA"
"6648","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"03","Asia Selatan dan Tenggara","SG","IDCGK",695.52,72,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6649","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"04","Asia Selatan dan Tenggara","MY","IDCGK",196.067,1.5,"07120","MALAYSIA","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6650","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"04","Asia Selatan dan Tenggara","MY","IDTJB",9644.621,510,"07120","MALAYSIA","TANJUNG BALAI ASAHAN","09012110","12 SUMATERA UTARA"
"6651","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"04","Asia Timur","JP","IDBLW",235.8,14.4,"07120","JAPAN","BELAWAN","09012110","12 SUMATERA UTARA"
"6652","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"05","Asia Selatan dan Tenggara","SG","IDCGK",1176,120,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6653","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"06","Asia Selatan dan Tenggara","MY","IDTJB",233.682,105,"07120","MALAYSIA","TANJUNG BALAI ASAHAN","09012110","12 SUMATERA UTARA"
"6654","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"06","Asia Timur","HK","IDCGK",2,0.8,"07120","HONG KONG","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6655","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"07","Asia Barat","AE","IDCGK",1,1,"07120","UNITED ARAB EMIRATES","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6656","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"07","Asia Selatan dan Tenggara","MY","IDTJB",1287.552,70,"07120","MALAYSIA","TANJUNG BALAI ASAHAN","09012110","12 SUMATERA UTARA"
"6657","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"07","Asia Selatan dan Tenggara","SG","IDBLW",14061.2,6355.5,"07120","SINGAPORE","BELAWAN","09012110","12 SUMATERA UTARA"
"6658","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"07","Asia Timur","CN","IDCGK",2500,100,"07120","CHINA","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6659","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"09","Asia Selatan dan Tenggara","MY","IDCGK",2885,200,"07120","MALAYSIA","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6660","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"09","Asia Selatan dan Tenggara","SG","IDBLW",20256.06,9157,"07120","SINGAPORE","BELAWAN","09012110","12 SUMATERA UTARA"
"6661","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"09","Asia Selatan dan Tenggara","SG","IDCGK",1178.405,120,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6662","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"09","Asia Timur","JP","IDCGK",92,4.3,"07120","JAPAN","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6663","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"10","Asia Selatan dan Tenggara","IN","IDCGK",70,3,"07120","INDIA","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6664","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"10","Asia Selatan dan Tenggara","MY","IDCGK",275.971,2.25,"07120","MALAYSIA","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6665","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"10","Asia Selatan dan Tenggara","SG","IDCGK",1338.699,100,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6666","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"10","Asia Timur","KR","IDBLW",6000,60,"07120","KOREA, REPUBLIC OF","BELAWAN","09012110","12 SUMATERA UTARA"
"6667","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"12","Asia Selatan dan Tenggara","SG","IDBLW",14079.48,5192,"07120","SINGAPORE","BELAWAN","09012110","12 SUMATERA UTARA"
"6668","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"12","Asia Selatan dan Tenggara","SG","IDCGK",1385.578,118.1,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012110","12 SUMATERA UTARA"
"6669","Non Migas","Coffee, roasted, not decaffeinated, unground",2021,"12","Asia Timur","JP","IDBLW",235.8,14.4,"07120","JAPAN","BELAWAN","09012110","12 SUMATERA UTARA"
"6670","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"04","Asia Selatan dan Tenggara","SG","IDCGK",179.694,20,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012120","12 SUMATERA UTARA"
"6671","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"09","Asia Selatan dan Tenggara","SG","IDBLW",2541,71,"07120","SINGAPORE","BELAWAN","09012120","12 SUMATERA UTARA"
"6672","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"09","Asia Timur","HK","IDBLW",14157,495,"07120","HONG KONG","BELAWAN","09012120","12 SUMATERA UTARA"
"6673","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"10","Asia Timur","KR","IDBLW",15960.2,430.8,"07120","KOREA, REPUBLIC OF","BELAWAN","09012120","12 SUMATERA UTARA"
"6674","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"11","Amerika Utara","US","IDCGK",256.7,10,"07120","UNITED STATES","SOEKARNO-HATTA (U)","09012120","12 SUMATERA UTARA"
"6675","Non Migas","Coffee, roasted, not decaffeinated, ground",2021,"12","Asia Selatan dan Tenggara","SG","IDCGK",135.54,4.35,"07120","SINGAPORE","SOEKARNO-HATTA (U)","09012120","12 SUMATERA UTARA"
"6676","Non Migas","Coffee husks and skins",2021,"01","Eropa Barat","FR","IDCGK",2800,70,"07132","FRANCE","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6677","Non Migas","Coffee husks and skins",2021,"02","Australia & Oceania","AU","IDBLW",708,200,"07132","AUSTRALIA","BELAWAN","09019010","12 SUMATERA UTARA"
"6678","Non Migas","Coffee husks and skins",2021,"03","Eropa Barat","GB","IDCGK",2000,50,"07132","UNITED KINGDOM","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6679","Non Migas","Coffee husks and skins",2021,"03","Eropa Timur","PL","IDCGK",500,10,"07132","POLAND","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6680","Non Migas","Coffee husks and skins",2021,"04","Asia Timur","TW","IDCGK",900,10,"07132","TAIWAN","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6681","Non Migas","Coffee husks and skins",2021,"05","Asia Timur","HK","IDCGK",525,10,"07132","HONG KONG","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6682","Non Migas","Coffee husks and skins",2021,"07","Asia Timur","TW","IDKNO",2880,600,"07132","TAIWAN","KUALA NAMU INTERNATIONAL AIRPORT (U)","09019010","12 SUMATERA UTARA"
"6683","Non Migas","Coffee husks and skins",2021,"09","Asia Timur","TW","IDKNO",3312,690,"07132","TAIWAN","KUALA NAMU INTERNATIONAL AIRPORT (U)","09019010","12 SUMATERA UTARA"
"6684","Non Migas","Coffee husks and skins",2021,"10","Asia Timur","TW","IDCGK",2821.5,570,"07132","TAIWAN","SOEKARNO-HATTA (U)","09019010","12 SUMATERA UTARA"
"6685","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"01","Asia Selatan dan Tenggara","MY","IDTPP",50622.34,19800,"07111","MALAYSIA","TANJUNG PRIOK","09011110","13 SUMATERA BARAT"
"6686","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"09","Asia Selatan dan Tenggara","MY","IDTBR",50464,19200,"07111","MALAYSIA","TANJUNG BERINGIN","09011110","13 SUMATERA BARAT"
"6687","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"11","Asia Selatan dan Tenggara","MY","IDTBY",76610,39600,"07111","MALAYSIA","PADANG/TL.BAYUR","09011110","13 SUMATERA BARAT"
"6688","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"02","Asia Selatan dan Tenggara","MY","IDTPP",51518,19800,"07111","MALAYSIA","TANJUNG PRIOK","09011190","13 SUMATERA BARAT"
"6689","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"04","Asia Selatan dan Tenggara","MY","IDTPP",102205.4,39600,"07111","MALAYSIA","TANJUNG PRIOK","09011190","13 SUMATERA BARAT"
"6690","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"06","Asia Selatan dan Tenggara","MY","IDTBY",53420,19800,"07111","MALAYSIA","PADANG/TL.BAYUR","09011190","13 SUMATERA BARAT"
"6691","Non Migas","Coffee oth than  Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"09","Asia Selatan dan Tenggara","MY","IDTBY",54396.22,19800,"07111","MALAYSIA","PADANG/TL.BAYUR","09011190","13 SUMATERA BARAT"
"6692","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"02","Asia Selatan dan Tenggara","MY","IDSPA",23727.84,6000,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6693","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"03","Asia Selatan dan Tenggara","MY","IDSPA",31385.442,10000,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6694","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"05","Asia Selatan dan Tenggara","MY","IDSPA",28701.177,39450,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6695","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"06","Asia Selatan dan Tenggara","MY","IDSPA",5080.047,3000,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6696","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"07","Asia Selatan dan Tenggara","MY","IDSPA",8339.065,5000,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6697","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"08","Asia Selatan dan Tenggara","MY","IDSPA",34578.954,9120,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6698","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"09","Asia Selatan dan Tenggara","MY","IDSPA",65980.841,19710,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6699","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, decaffeinated",2021,"11","Asia Selatan dan Tenggara","MY","IDSPA",79659.229,24420,"07112","MALAYSIA","SELAT PANJANG","09011210","14 RIAU"
"6700","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"01","Amerika Utara","US","IDBLW",81000,18000,"07111","UNITED STATES","BELAWAN","09011110","15 JAMBI"
"6701","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"02","Asia Selatan dan Tenggara","MY","IDDJM",28386,4980,"07111","MALAYSIA","JAMBI","09011110","15 JAMBI"
"6702","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2021,"03","Amerika Utara","US","IDBLW",79680,19200,"07111","UNITED STATES","BELAWAN","09011110","15 JAMBI"
